audit_month,total_rows,paradox_teleport_count,paradox_slave_labor_count,paradox_time_travel_count,trip_km_nulls,trip_km_zeros,trip_km_negatives,trip_km_mean,trip_km_std,trip_km_min,trip_km_p01,trip_km_p50,trip_km_p99,trip_km_p99.9,trip_km_max,duration_seconds_nulls,duration_seconds_zeros,duration_seconds_negatives,duration_seconds_mean,duration_seconds_std,duration_seconds_min,duration_seconds_p01,duration_seconds_p50,duration_seconds_p99,duration_seconds_p99.9,duration_seconds_max,duration_min_nulls,duration_min_zeros,duration_min_negatives,duration_min_mean,duration_min_std,duration_min_min,duration_min_p01,duration_min_p50,duration_min_p99,duration_min_p99.9,duration_min_max,base_passenger_fare_nulls,base_passenger_fare_zeros,base_passenger_fare_negatives,base_passenger_fare_mean,base_passenger_fare_std,base_passenger_fare_min,base_passenger_fare_p01,base_passenger_fare_p50,base_passenger_fare_p99,base_passenger_fare_p99.9,base_passenger_fare_max,driver_pay_nulls,driver_pay_zeros,driver_pay_negatives,driver_pay_mean,driver_pay_std,driver_pay_min,driver_pay_p01,driver_pay_p50,driver_pay_p99,driver_pay_p99.9,driver_pay_max,tips_nulls,tips_zeros,tips_negatives,tips_mean,tips_std,tips_min,tips_p01,tips_p50,tips_p99,tips_p99.9,tips_max,tolls_nulls,tolls_zeros,tolls_negatives,tolls_mean,tolls_std,tolls_min,tolls_p01,tolls_p50,tolls_p99,tolls_p99.9,tolls_max,congestion_surcharge_nulls,congestion_surcharge_zeros,congestion_surcharge_negatives,congestion_surcharge_mean,congestion_surcharge_std,congestion_surcharge_min,congestion_surcharge_p01,congestion_surcharge_p50,congestion_surcharge_p99,congestion_surcharge_p99.9,congestion_surcharge_max,airport_fee_nulls,airport_fee_zeros,airport_fee_negatives,airport_fee_mean,airport_fee_std,airport_fee_min,airport_fee_p01,airport_fee_p50,airport_fee_p99,airport_fee_p99.9,airport_fee_max,bcf_nulls,bcf_zeros,bcf_negatives,bcf_mean,bcf_std,bcf_min,bcf_p01,bcf_p50,bcf_p99,bcf_p99.9,bcf_max,cbd_congestion_fee_nulls,cbd_congestion_fee_zeros,cbd_congestion_fee_negatives,cbd_congestion_fee_mean,cbd_congestion_fee_std,cbd_congestion_fee_min,cbd_congestion_fee_p01,cbd_congestion_fee_p50,cbd_congestion_fee_p99,cbd_congestion_fee_p99.9,cbd_congestion_fee_max,sales_tax_nulls,sales_tax_zeros,sales_tax_negatives,sales_tax_mean,sales_tax_std,sales_tax_min,sales_tax_p01,sales_tax_p50,sales_tax_p99,sales_tax_p99.9,sales_tax_max,speed_kmh_nulls,speed_kmh_zeros,speed_kmh_negatives,speed_kmh_mean,speed_kmh_std,speed_kmh_min,speed_kmh_p01,speed_kmh_p50,speed_kmh_p99,speed_kmh_p99.9,speed_kmh_max,displacement_speed_kmh_nulls,displacement_speed_kmh_zeros,displacement_speed_kmh_negatives,displacement_speed_kmh_mean,displacement_speed_kmh_std,displacement_speed_kmh_min,displacement_speed_kmh_p01,displacement_speed_kmh_p50,displacement_speed_kmh_p99,displacement_speed_kmh_p99.9,displacement_speed_kmh_max,tortuosity_index_nulls,tortuosity_index_zeros,tortuosity_index_negatives,tortuosity_index_mean,tortuosity_index_std,tortuosity_index_min,tortuosity_index_p01,tortuosity_index_p50,tortuosity_index_p99,tortuosity_index_p99.9,tortuosity_index_max,total_rider_cost_nulls,total_rider_cost_zeros,total_rider_cost_negatives,total_rider_cost_mean,total_rider_cost_std,total_rider_cost_min,total_rider_cost_p01,total_rider_cost_p50,total_rider_cost_p99,total_rider_cost_p99.9,total_rider_cost_max,cost_per_km_nulls,cost_per_km_zeros,cost_per_km_negatives,cost_per_km_mean,cost_per_km_std,cost_per_km_min,cost_per_km_p01,cost_per_km_p50,cost_per_km_p99,cost_per_km_p99.9,cost_per_km_max,driver_revenue_share_nulls,driver_revenue_share_zeros,driver_revenue_share_negatives,driver_revenue_share_mean,driver_revenue_share_std,driver_revenue_share_min,driver_revenue_share_p01,driver_revenue_share_p50,driver_revenue_share_p99,driver_revenue_share_p99.9,driver_revenue_share_max,pay_per_hour_nulls,pay_per_hour_zeros,pay_per_hour_negatives,pay_per_hour_mean,pay_per_hour_std,pay_per_hour_min,pay_per_hour_p01,pay_per_hour_p50,pay_per_hour_p99,pay_per_hour_p99.9,pay_per_hour_max,total_wait_time_min_nulls,total_wait_time_min_zeros,total_wait_time_min_negatives,total_wait_time_min_mean,total_wait_time_min_std,total_wait_time_min_min,total_wait_time_min_p01,total_wait_time_min_p50,total_wait_time_min_p99,total_wait_time_min_p99.9,total_wait_time_min_max,driver_response_time_min_nulls,driver_response_time_min_zeros,driver_response_time_min_negatives,driver_response_time_min_mean,driver_response_time_min_std,driver_response_time_min_min,driver_response_time_min_p01,driver_response_time_min_p50,driver_response_time_min_p99,driver_response_time_min_p99.9,driver_response_time_min_max,weather_state_nulls,trip_archetype_nulls,borough_flow_type_nulls,is_bad_weather_nulls,is_bad_weather_count_true,is_extreme_weather_nulls,is_extreme_weather_count_true,is_generous_tip_nulls,is_generous_tip_count_true
2020-10-01,9508205,0,0,0,0,0,0,6.831384,6.5346932,0.160934,0.82076335,4.4900584,31.237288,44.321224,117.30479,0,0,0,1006.885830395958,648.8514642852015,60,192.0,843.0,3217.0,4673.0,14513,0,0,0,16.7814305065993,10.814191071420616,1.0,3.2,14.049999999999999,53.61666666666667,77.88333333333333,241.88333333333333,0,0,0,16.768715,10.541454,0.1,5.54,13.91,53.35,86.86,292.37,0,0,0,14.143858,9.756065,0.03,5.39,11.08,48.29,70.98,199.81,0,8466580,0,0.4013184,1.484772,0.0,0.0,0.0,6.87,14.17,190.0,0,8809227,0,0.52124655,2.2218087,0.0,0.0,0.0,6.12,25.12,49.9,0,6138628,0,0.97456217,1.315399,0.0,0.0,0.0,2.75,2.75,2.75,0,9508205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,136893,0,0.44982266,0.31883425,0.0,0.0,0.36,1.61,2.72,14.47,0,9508205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176405,0,1.5004146,1.0058119,0.0,0.0,1.22,5.01,8.0,27.29,0,0,0,22.568090887125532,10.716813364168159,1.000132374052055,7.804881352834752,19.534422378791007,57.49832464724171,69.28593368356483,98.8439199086782,5243,657598,0,15.8662973206187,9.06510199752945,0.0,0.0,14.692318208755987,42.70851148385394,56.88454570897139,211.85191740472632,5243,0,0,16.360125,102.97967,0.058394123,0.5577988,1.3996075,275.19714,1075.0392,11730.479,0,0,0,20.61608,13.598333,0.12,6.35,16.789999,69.06999,113.200005,404.56,0,0,0,4.1271753,2.4955192,0.019878414,1.3284408,3.6312387,13.167532,24.69998,737.0417,0,0,0,0.8474986,0.4199001,0.00089820364,0.52491105,0.7797655,1.7209876,3.0972223,262.48648,0,0,0,49.739970985891134,15.837500943754101,0.06065711743106537,34.8326359832636,44.974869924757556,110.62355658198616,181.0876091441359,1518.999989827474,2576,106,0,4.169272257873028,2.2998929366516183,0.0,0.9666666666666667,3.683333333333333,12.266666666666666,19.383333333333333,205.16666666666666,14012,1660,0,2.918817676236411,2.316307424279106,0.0,0.15,2.4166666666666665,11.033333333333333,17.9,191.41666666666666,0,0,0,0,584114,0,120726,0,291703
2020-11-01,8125261,0,0,0,0,0,0,6.9238267,6.683736,0.160934,0.80467,4.4900584,31.57525,44.6109,119.36474,0,0,0,989.1558068103905,639.9239891601529,60,188.0,827.0,3165.0,4630.0,14630,0,0,0,16.48593011350651,10.665399819335772,1.0,3.1333333333333333,13.783333333333333,52.75,77.16666666666667,243.83333333333334,0,0,0,17.106659,10.5370865,0.1,6.13,14.17,53.03,86.04,274.91,0,0,0,13.966005,9.755157,0.01,5.39,10.84,47.94,70.23,198.68,0,7222341,0,0.40693083,1.4858915,0.0,0.0,0.0,6.97,14.1,113.86,0,7517432,0,0.5376409,2.289841,0.0,0.0,0.0,6.12,25.12,49.8,0,5392285,0,0.92497754,1.299271,0.0,0.0,0.0,2.75,2.75,2.75,0,8125261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113259,0,0.5519587,0.38656798,0.0,0.0,0.44,1.94,3.21,11.56,0,8125261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,150697,0,1.5372853,1.0160452,0.0,0.0,1.25,5.0,7.85,25.97,0,0,0,23.14531946085458,11.157246047198822,1.0128713362700457,7.843981304021605,19.898403754044303,58.89925141117208,70.47229583960345,98.03825000899022,4633,593329,0,16.245783988419213,9.37813093624273,0.0,0.0,15.034866333007812,43.69485518511604,57.619485448524856,230.772590637207,4633,0,0,17.141535,106.642265,0.0310687,0.5510657,1.4010966,278.41583,1120.1006,11936.474,0,0,0,21.065453,13.706611,0.12,7.08,17.07,69.39,112.67,362.13,0,0,0,4.2129297,2.5480988,0.0098917885,1.3974024,3.717616,13.442259,25.264591,590.8535,0,0,0,0.8082435,0.39183226,0.00083402835,0.5202109,0.7508752,1.6042504,2.6821303,407.41666,0,0,0,49.81337165130781,16.1471208768255,0.01971522409383204,34.73612870662426,44.97247748418685,111.68420691239209,186.42856734139582,1578.73166712319,4886,75,0,4.040483934957848,2.4301581588881382,0.0,0.9666666666666667,3.533333333333333,12.666666666666666,23.0,689.9666666666667,11188,835,0,3.0394584055792118,2.426517825323729,0.0,0.2,2.4833333333333334,11.633333333333333,21.733333333333334,689.9666666666667,0,0,0,0,335455,0,71925,0,243405
2020-12-01,8255411,0,0,0,0,0,0,6.682945,6.5220485,0.160934,0.7885766,4.3613114,31.333847,44.78793,119.38084,0,0,0,974.3330481062663,627.9210764825639,60,188.0,821.0,3120.0,4729.0,14552,0,0,0,16.23888413510444,10.465351274709478,1.0,3.1333333333333333,13.683333333333334,52.0,78.81666666666666,242.53333333333333,0,0,0,16.50006,10.917358,0.1,5.7,13.14,55.09,91.04,298.55,0,0,0,13.803989,9.650882,0.15,5.39,10.8,48.15,73.25,199.93,0,7349849,0,0.40121236,1.5040207,0.0,0.0,0.0,7.0,14.1,94.0,0,7684791,0,0.47446117,2.0551565,0.0,0.0,0.0,6.12,23.9,49.87,0,5740394,0,0.83778954,1.2657132,0.0,0.0,0.0,2.75,2.75,2.75,0,8255411,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,111892,0,0.5327236,0.3953748,0.0,0.0,0.41,1.99,3.32,12.44,0,8255411,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,145084,0,1.4786754,1.0358068,0.0,0.0,1.16,5.13,8.11,29.63,0,0,0,22.67862174718621,11.016862922248485,1.0000501801147286,7.529939424007311,19.4673205495264,58.143890544932376,69.57567988215266,97.30727580370825,4954,661014,0,15.898494323695989,9.343166301109093,0.0,0.0,14.75077452683263,43.20068610341925,56.93772295688061,204.9653778076172,4954,0,0,18.547125,109.288155,0.05691402,0.5402987,1.4023961,288.07184,1211.833,11938.084,0,0,0,20.22492,14.031126,0.11,6.77,15.79,71.0,116.48,376.19,0,0,0,4.1310267,2.4936447,0.010644546,1.4774431,3.5742013,13.383439,24.789501,424.83435,0,0,0,0.84307,0.4543971,0.004226705,0.5377643,0.79017395,1.6646615,3.1175497,253.63637,0,0,0,50.083680297443195,16.258830118696455,0.3529411745581398,34.62068952363112,45.24324483392781,112.59258882499034,185.59223100977036,1349.8378031962627,386,14,0,4.602186999231781,24.373631134276142,0.0,0.9833333333333333,3.5833333333333335,13.299999999999999,38.9,6757.15,1755,24,0,3.6165322110993396,24.359753683361276,0.0,0.25,2.55,12.333333333333334,37.75,6757.15,0,0,0,0,697240,0,14981,0,270774
2021-01-01,8456356,0,0,0,0,0,0,6.740342,6.536369,0.160934,0.7885766,4.425685,31.366035,44.514343,119.30037,0,0,0,921.6347008096632,575.3485350511629,60,180.0,784.0,2828.0,4093.0,14855,0,0,0,15.360578346827719,9.589142250853456,1.0,3.0,13.066666666666666,47.13333333333333,68.21666666666667,247.58333333333334,0,0,0,16.115,10.424495,0.1,5.7,12.89,52.56,83.85,285.67,0,0,0,13.406493,9.220209,0.13,5.39,10.52,45.94,68.34,198.84,0,7530078,0,0.40654677,1.5050774,0.0,0.0,0.0,7.0,14.14,200.0,0,7874794,0,0.45184448,1.9040821,0.0,0.0,0.0,6.12,23.2,49.87,0,5808097,0,0.86121166,1.2754006,0.0,0.0,0.0,2.75,2.75,2.75,0,8456356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,119681,0,0.4970942,0.35079268,0.0,0.0,0.39,1.75,2.83,9.78,0,8456356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,141354,0,1.4473265,0.9971462,0.0,0.0,1.14,4.96,7.58,28.92,0,0,0,23.890549234806432,11.20179794085841,1.002357100945443,8.490655648297277,20.530804013742983,59.448497533245046,70.6547675967423,99.31925909859794,4789,657985,0,16.778343406469638,9.55905006824728,0.0,0.0,15.673815920472244,44.35081409822114,58.252337024470044,200.72319507598877,4789,0,0,18.309464,112.18109,0.06107568,0.54244053,1.3997613,286.4625,1252.0665,11835.086,0,0,0,19.779024,13.381482,0.1,6.5499997,15.52,67.479996,107.65,414.86,0,0,0,4.0277624,2.471565,0.006878911,1.4353114,3.485753,13.212319,24.333525,488.11575,0,0,0,0.83915716,0.5186252,0.005615724,0.5325743,0.78832114,1.6273016,3.008439,359.93332,0,0,0,51.27901516735345,17.037343952326797,0.42005958185413744,35.30839162118756,46.33516426924821,116.16402087351268,192.47525092398766,1722.3750114440918,3249,55,0,4.225889490495428,2.278001232287176,0.0,1.0166666666666666,3.8,11.783333333333333,19.316666666666666,1194.8166666666666,9998,262,0,3.2933961458102217,2.2807679959667952,0.0,0.2833333333333333,2.8333333333333335,10.866666666666667,18.233333333333334,1194.8166666666666,0,0,0,0,361718,0,30136,0,310849
2021-02-01,8053104,0,0,0,0,0,0,6.710353,6.5198874,0.160934,0.77248317,4.393498,31.269476,44.530437,118.88195,0,0,0,977.8441102958561,625.5441700681663,60,187.0,825.0,3093.0,4574.0,14879,0,0,0,16.297401838264268,10.425736167802283,1.0,3.1166666666666667,13.75,51.55,76.23333333333333,247.98333333333332,0,0,0,18.0635,11.686696,0.1,6.26,14.69,59.0,96.12,294.36,0,0,0,15.5129,10.407973,0.15,5.39,12.48,51.53,77.03,199.37,0,7172787,0,0.443643,1.6438297,0.0,0.0,0.0,7.84,15.2,200.0,0,7493695,0,0.46516982,1.9834638,0.0,0.0,0.0,6.12,23.2,49.87,0,5426695,0,0.89687467,1.2891941,0.0,0.0,0.0,2.75,2.75,2.75,0,8053104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,108011,0,0.55045277,0.38237602,0.0,0.0,0.44,1.93,3.16,8.87,0,8053104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,128011,0,1.6106074,1.096553,0.0,0.0,1.29,5.44,8.73,26.15,0,0,0,22.64421312657427,10.911654163746686,1.0043691218334392,7.593763397961128,19.45513195461697,57.70422719436052,69.19242422921316,93.3729651536125,4576,639022,0,15.90014322539665,9.274877002495769,0.0,0.0,14.777509389542773,43.01211323056903,56.8993779539152,280.4272891553633,4576,0,0,18.670963,113.029976,0.053480715,0.5403167,1.3998708,289.68118,1274.5973,11815.774,0,0,0,22.030247,14.786869,0.1,7.08,17.599998,74.880005,120.92,363.21,0,0,0,4.603131,3.0743718,0.008113371,1.527626,3.866982,16.11843,30.177065,847.7367,0,0,0,0.87949795,0.6557834,0.004254188,0.4957874,0.8122236,1.9436464,3.8670118,280.29413,0,0,0,57.9529203076142,27.25536324193105,0.3884018793832749,35.398747677096246,50.53846285893367,165.5064917229987,310.3886877268869,1688.8846470759465,7874,76,0,5.299559360018297,2.9808189835381995,0.0,1.1666666666666667,4.716666666666667,15.283333333333333,25.333333333333332,1426.0333333333333,20952,151,0,4.443368738539808,2.991374955459949,0.0,0.3833333333333333,3.85,14.416666666666666,24.383333333333333,1426.2,0,0,0,0,1500470,0,8962,0,277218
2021-03-01,9868303,0,0,0,0,0,0,6.8165407,6.547931,0.160934,0.7885766,4.5061517,31.366035,44.433876,119.44521,0,0,0,991.911990744508,644.0473077857622,60,185.0,833.0,3199.0,4715.0,14661,0,0,0,16.531866512408467,10.734121796429767,1.0,3.0833333333333335,13.883333333333333,53.31666666666666,78.58333333333333,244.35,0,0,0,18.3726,12.048476,0.1,5.75,14.88,60.72,96.41,299.66,0,0,0,15.538408,10.166456,0.1,5.39,12.61,50.91,76.66,198.26,0,8783750,0,0.4547498,1.6899142,0.0,0.0,0.0,8.0,15.98,115.0,0,9130991,0,0.50331163,2.0791364,0.0,0.0,0.0,6.12,23.9,49.82,0,6553203,0,0.92381895,1.298869,0.0,0.0,0.0,2.75,2.75,2.75,0,9868303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,129570,0,0.5604953,0.39527252,0.0,0.0,0.44,1.99,3.2,9.94,0,9868303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,162052,0,1.6367738,1.1308277,0.0,0.0,1.31,5.61,8.77,29.41,0,0,0,22.781301001149956,10.696707485754715,1.0013671053780449,8.044188703278111,19.712282111845823,57.88460185821044,69.7577855166267,96.14984685724431,5621,729962,0,16.041282136161005,9.168941506083794,0.0,0.0,14.92154870300499,43.15664936825938,57.679114754744404,219.7963643074036,5621,0,0,17.371391,106.166245,0.06288702,0.54954165,1.3960129,283.24384,1149.0687,11944.521,0,0,0,22.45175,15.298269,0.11,6.6999993,17.9,77.33,123.03001,391.4,0,0,0,4.521912,2.9328518,0.00702042,1.5515069,3.8150263,15.460557,29.004688,478.87762,0,0,0,0.87225235,0.63798624,0.0023745915,0.5242868,0.8215767,1.6604897,3.389805,344.72726,0,0,0,57.40056024258944,23.061702664368056,0.13740457708144008,36.05773791180865,51.3091420919698,148.7153617801234,254.00620215448433,1874.0970500464575,7940,106,0,5.259533619604065,2.7676647314670553,0.0,1.1666666666666667,4.766666666666667,13.916666666666666,22.166666666666668,346.0833333333333,22813,233,0,4.393965837826931,2.759763624452286,0.0,0.36666666666666664,3.9166666666666665,13.016666666666666,20.95,346.23333333333335,0,0,0,0,386247,0,74854,0,342675
2021-04-01,9901057,0,0,0,0,0,0,6.800426,6.5341697,0.160934,0.80467,4.5061517,31.317755,44.337315,119.89583,0,0,0,1015.3213583155818,669.2850936364338,60,189.0,847.0,3348.0,4943.0,14691,0,0,0,16.92202263859303,11.154751560607249,1.0,3.15,14.116666666666667,55.8,82.38333333333333,244.85,0,0,0,19.731976,12.914067,0.1,6.84,16.0,65.04,103.48,297.95,0,0,0,16.16399,10.57172,0.05,5.39,13.16,53.06,80.15,197.25,0,8696683,0,0.5302063,1.8676726,0.0,0.0,0.0,9.0,17.79,200.0,0,9159929,0,0.5267388,2.1540575,0.0,0.0,0.0,6.55,23.9,50.0,0,6391618,0,0.9747399,1.315453,0.0,0.0,0.0,2.75,2.75,2.75,0,9678019,0,0.056614663,0.37392673,0.0,0.0,0.0,2.5,2.5,5.0,0,116127,0,0.6042828,0.42616075,0.0,0.0,0.48,2.15,3.41,10.83,0,9901057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,146641,0,1.7648938,1.2225266,0.0,0.0,1.41,6.07,9.57,32.03,0,0,0,22.363999201627767,10.561779268669682,1.0045427382266365,7.8585477476087515,19.396045104317043,57.42876484446282,69.76597988767323,97.38368732484916,5403,699730,0,15.759503703146212,9.033930506028518,0.0,0.0,14.603798348563059,42.80821646413496,57.35362768173218,193.8489761352539,5403,0,0,16.674448,103.643364,0.023230521,0.5554586,1.3962016,280.02515,1075.0392,11989.583,0,0,0,24.189451,16.508326,0.11,7.96,19.29,83.43,131.99,377.8,0,0,0,4.844365,3.1135056,0.00675658,1.7259178,4.072679,16.392992,30.55994,570.6875,0,0,0,0.84191155,0.65570056,0.003046127,0.5180222,0.79520136,1.5757575,3.0423815,449.35294,0,0,0,58.834917569614966,24.82303957609468,0.14793073147806493,36.00000082022501,52.00819812837194,157.3396641964584,268.41451417596846,2386.4151288878243,10985,130,0,5.28836956731289,2.7417459840413962,0.0,1.15,4.8,14.0,22.016666666666666,162.95,32079,214,0,4.325127576533254,2.7600995348292563,0.0,0.21666666666666667,3.85,13.033333333333333,20.833333333333332,162.95,0,0,0,0,382718,0,43605,0,358594
2021-05-01,10409018,0,0,0,0,0,0,7.0135474,6.735946,0.160934,0.82076335,4.6188054,31.703999,44.6109,119.87973,0,0,0,1042.167739358314,695.6589241743179,60,193.0,866.0,3489.0,5235.0,14860,0,0,0,17.36946232263857,11.59431540290512,1.0,3.216666666666667,14.433333333333334,58.15,87.25,247.66666666666666,0,0,0,21.087706,13.655508,0.1,7.12,17.38,68.62,110.18,299.53,0,0,0,17.705246,11.359912,0.07,5.39,14.67,57.03,86.27,199.45,0,8976106,0,0.6324169,2.0734155,0.0,0.0,0.0,10.0,19.92,150.0,0,9580956,0,0.58261484,2.3073616,0.0,0.0,0.0,6.55,23.9,50.0,0,6509007,0,1.0303593,1.3311077,0.0,0.0,0.0,2.75,2.75,2.75,0,9916253,0,0.11887168,0.53446674,0.0,0.0,0.0,2.5,2.5,5.0,0,136937,0,0.64630216,0.45329392,0.0,0.0,0.52,2.29,3.6,10.2,0,10409018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,178648,0,1.8812215,1.2918981,0.0,0.0,1.53,6.39,10.08,30.18,0,0,0,22.470928423933074,10.688338344249392,1.0021403286908126,7.751196643191393,19.48074399123546,57.93623766362273,70.40320136797718,98.00699641195575,5385,693815,0,15.847275730376357,9.031951482344901,0.0,0.0,14.658489321718122,42.90207255096819,57.300105971936276,211.85191740472632,5385,0,0,15.803715,100.291405,0.059217256,0.5624779,1.3964632,273.5878,1025.1495,11833.477,0,0,0,25.979492,17.602718,0.11,7.96,20.97,88.939995,140.27,383.13,0,0,0,5.122325,3.4720705,0.00782266,1.7684336,4.2278414,18.026684,34.116814,924.62585,0,0,0,0.86654955,0.7315557,0.00096043036,0.52604884,0.8178117,1.6404495,3.0858586,365.75,0,0,0,63.86176932883277,29.334509456205712,0.1824495614498001,36.43598556518555,55.650505399223256,180.56031609323705,306.3103511415679,1424.3916544880901,14648,143,0,5.892620981358178,3.164510550964754,0.0,1.2166666666666666,5.316666666666666,16.066666666666666,24.95,637.0833333333334,42989,273,0,4.954835742790224,3.178358415329079,0.0,0.26666666666666666,4.383333333333333,15.1,23.816666666666666,637.0833333333334,0,0,0,0,627721,0,20612,0,399041
2021-06-01,10303842,0,0,0,0,0,0,7.1409707,6.8843317,0.160934,0.82076335,4.667086,32.058052,45.125893,119.87973,0,0,0,1095.374016507629,751.5633111964931,60,196.0,900.0,3768.0,5590.0,14635,0,0,0,18.256233608460484,12.526055186607893,1.0,3.2666666666666666,15.0,62.8,93.16666666666667,243.91666666666666,0,0,0,22.369865,14.538477,0.1,7.12,18.59,72.8,116.58,297.78,0,0,0,18.69962,11.982982,0.13,5.4,15.57,59.91,90.26,199.6,0,8738543,0,0.75845236,2.3517654,0.0,0.0,0.0,10.69,20.52,150.0,0,9438412,0,0.62201047,2.410368,0.0,0.0,0.0,6.55,23.9,49.85,0,6260801,0,1.0790502,1.3427728,0.0,0.0,0.0,2.75,2.75,2.75,0,9763585,0,0.1317819,0.56177455,0.0,0.0,0.0,2.5,2.5,5.0,0,137353,0,0.6853632,0.4818671,0.0,0.0,0.56,2.42,3.8,10.94,0,10303842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,213426,0,1.982692,1.3679445,0.0,0.0,1.62,6.7,10.53,32.37,0,0,0,21.88823858336524,10.470886626269538,1.0014586808892127,7.270429835600011,19.072673734554574,56.90599425567244,69.56236512868998,96.56039514274241,4929,672868,0,15.440838918247675,8.852707324786603,0.0,0.0,14.281088889800941,42.111299007753786,56.5404167175293,191.81583881378174,4929,0,0,15.363611,96.33747,0.04661215,0.56462294,1.3970085,270.3691,972.0413,11987.974,0,0,0,27.629215,18.78223,0.11,8.05,22.45,94.59,149.40001,385.05,0,0,0,5.39525,3.8160467,0.0068887067,1.8039652,4.3981414,19.392227,37.121655,901.36523,0,0,0,0.8683353,0.79255784,0.0061841505,0.52149665,0.81632656,1.6826411,3.2249165,324.9167,0,0,0,64.86330454824464,30.23721153910904,0.3212161396641804,36.43402462427199,56.18061704257511,184.085107356944,311.7299070695589,1256.1080932617188,19327,206,0,5.902894866700082,3.1836801934085996,0.0,1.2166666666666666,5.316666666666666,16.3,25.95,325.6666666666667,55042,364,0,4.955280367782895,3.192840819971488,0.0,0.25,4.383333333333333,15.299999999999999,24.78333333333333,325.6666666666667,0,0,0,0,408294,0,61274,0,434835
2021-07-01,10272293,0,0,0,0,0,0,7.1892123,6.945934,0.160934,0.82076335,4.667086,32.122425,45.335106,117.93243,0,0,0,1051.8619572085804,700.5650658152405,60,194.0,875.0,3503.0,5217.0,14914,0,0,0,17.531032620143005,11.676084430253384,1.0,3.2333333333333334,14.583333333333334,58.38333333333333,86.95,248.56666666666666,0,0,0,22.038279,14.753696,0.1,7.12,18.06,73.21,117.0,297.46,0,0,0,17.87324,11.617153,0.03,5.4,14.74,57.86,88.68,199.65,0,8688954,0,0.78292996,2.421519,0.0,0.0,0.0,11.02,21.39,200.0,0,9398453,0,0.6393523,2.4676492,0.0,0.0,0.0,6.55,23.9,50.0,0,6281132,0,1.0684755,1.3403984,0.0,0.0,0.0,2.75,2.75,2.75,0,9671024,0,0.1472215,0.5923037,0.0,0.0,0.0,2.5,2.5,5.0,0,122316,0,0.6774092,0.49014765,0.0,0.0,0.54,2.45,3.83,10.11,0,10272293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176534,0,1.9615104,1.3823707,0.0,0.0,1.58,6.74,10.53,29.9,0,0,0,22.63747517079645,10.736016338118441,1.00046876274061,7.5905769266546725,19.649830138512062,57.53941366117295,69.60196988335971,95.76674683453285,5201,663339,0,15.93749580522471,9.043859992337339,0.0,0.0,14.777961156772497,42.68966721420133,56.97795531934003,228.11748504638672,5201,0,0,15.138782,96.042206,0.049516667,0.5616965,1.401496,267.15042,949.5106,11793.243,0,0,0,27.315176,19.133791,0.11,7.96,21.86,95.74,150.20999,441.43,0,0,0,5.2670536,3.8122191,0.0073460247,1.8272477,4.2680984,19.379427,38.08345,1111.8326,0,0,0,0.84769166,0.76292413,0.0005334756,0.5055721,0.7948312,1.6388164,3.4014597,473.6667,0,0,0,63.6611127184707,29.587090439010503,0.046280991932577335,36.30188636060031,55.33150816616946,180.22959183673467,307.23287765293907,1839.4838254023257,27191,266,0,6.077367506931605,3.4254390336934613,0.0,1.1833333333333333,5.416666666666667,17.383333333333333,28.116666666666667,243.78333333333333,74067,464,0,5.127560875129982,3.431430956331115,0.0,0.23333333333333334,4.466666666666667,16.383333333333333,27.03333333333333,241.76666666666665,0,0,0,0,758862,0,262018,0,488483
